Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,Cluster
133002.0,0,3,1,1,15672.0,21,150.0,1.0,7117,0,Bonus Accumulators
42363.0,0,1,1,1,0.0,0,0.0,0.0,7120,1,Inactive Base
133370.0,0,4,1,1,44299.0,18,0.0,0.0,7101,1,Bonus Accumulators
203211.125,0,4,1,1,57313.0,27,783.75,2.0,7101,1,Frequent Flyers
105166.0,0,4,1,1,37663.0,22,0.0,0.0,7120,0,Bonus Accumulators
34956.0,0,1,1,1,0.0,0,0.0,0.0,7172,0,Inactive Base
46963.0,0,1,1,1,1500.0,5,0.0,0.0,7117,0,Inactive Base
55788.0,0,3,1,1,24831.0,12,0.0,0.0,7314,0,Bonus Accumulators
174910.0,0,4,1,1,57651.875,20,200.0,1.0,7110,1,Bonus Accumulators
13812.0,0,2,1,1,15149.0,38,0.0,0.0,7110,1,Bonus Accumulators
38718.0,0,1,1,1,0.0,0,0.0,0.0,7314,0,Inactive Base
112501.0,0,1,1,2,19140.0,11,0.0,0.0,7101,0,Inactive Base
54005.0,0,1,1,1,1500.0,5,0.0,0.0,7099,0,Inactive Base
66863.0,0,4,1,1,36532.0,9,0.0,0.0,7099,1,Bonus Accumulators
93045.0,0,3,1,1,17636.0,15,0.0,0.0,7092,0,Bonus Accumulators
197328.0,0,5,1,1,57651.875,12,0.0,0.0,7092,0,Bonus Accumulators
151301.0,0,4,1,1,37772.0,14,0.0,0.0,7092,0,Bonus Accumulators
87938.0,0,1,1,1,11268.0,2,0.0,0.0,7085,1,Inactive Base
15283.0,0,1,1,1,1250.0,3,0.0,0.0,7132,0,Inactive Base
105423.0,0,3,1,1,20802.0,14,0.0,0.0,7078,0,Bonus Accumulators
203211.125,0,1,1,1,100.0,1,100.0,1.0,7078,0,Inactive Base
13680.0,0,1,1,1,0.0,0,0.0,0.0,7073,1,Inactive Base
41279.0,0,3,1,1,14462.0,20,783.75,2.5,7064,0,Frequent Flyers
25313.0,0,2,1,1,7491.0,13,0.0,0.0,7064,0,Inactive Base
148691.0,0,1,1,1,3000.0,3,783.75,2.0,7064,0,Frequent Flyers
203211.125,0,4,1,1,40108.0,15,150.0,2.0,7059,0,Bonus Accumulators
51088.0,0,1,1,1,0.0,0,0.0,0.0,7057,0,Inactive Base
95305.0,0,1,1,1,3189.0,13,0.0,0.0,7054,0,Inactive Base
22080.0,0,1,1,1,12200.0,38,783.75,2.5,7050,1,Frequent Flyers
11660.0,0,1,1,1,140.0,1,0.0,0.0,7050,0,Inactive Base
203211.125,0,4,1,1,38127.0,14,500.0,1.0,7047,1,Bonus Accumulators
16200.0,0,1,1,1,160.0,1,0.0,0.0,7043,0,Inactive Base
38227.0,0,2,1,1,8612.0,13,0.0,0.0,7036,0,Inactive Base
80214.0,0,1,1,1,500.0,1,500.0,1.0,7029,1,Frequent Flyers
53985.0,0,1,1,1,1000.0,1,0.0,0.0,7029,1,Inactive Base
14414.0,0,1,1,1,0.0,0,0.0,0.0,7024,0,Inactive Base
44457.0,0,1,1,1,225.0,3,0.0,0.0,7026,0,Inactive Base
161813.0,0,5,1,1,57651.875,20,0.0,0.0,7026,1,Bonus Accumulators
138020.0,0,1,1,1,6568.0,15,0.0,0.0,7024,1,Bonus Accumulators
107707.0,0,3,1,1,19407.0,25,783.75,2.5,7024,0,Frequent Flyers
95656.0,0,5,1,1,57651.875,27,0.0,0.0,7019,1,Bonus Accumulators
149678.0,0,1,1,1,0.0,0,0.0,0.0,7022,0,Inactive Base
15113.0,0,2,1,1,10574.0,19,0.0,0.0,7017,1,Bonus Accumulators
231.0,0,1,1,1,29900.0,24,783.75,2.5,7015,1,Frequent Flyers
22380.0,0,1,1,1,300.0,2,200.0,1.0,7010,0,Inactive Base
146263.0,0,3,1,1,20853.0,21,350.0,1.0,7001,1,Bonus Accumulators
24598.0,0,1,1,1,0.0,0,0.0,0.0,7040,0,Inactive Base
76150.0,0,4,1,1,36907.0,17,0.0,0.0,6998,0,Bonus Accumulators
203211.125,0,5,1,1,57651.875,30,783.75,2.5,6996,1,Frequent Flyers
167670.0,0,1,3,1,15907.0,13,0.0,0.0,6994,0,Bonus Accumulators
86853.0,0,4,1,1,42293.0,21,500.0,1.0,6980,0,Bonus Accumulators
203211.125,0,4,1,1,57651.875,26,783.75,2.5,6980,0,Frequent Flyers
28193.0,0,5,1,4,57651.875,32,0.0,0.0,6980,1,Bonus Accumulators
67086.0,0,3,1,1,18157.0,16,0.0,0.0,6974,0,Bonus Accumulators
35969.0,0,2,1,1,11665.0,21,0.0,0.0,6977,0,Inactive Base
53790.0,0,4,1,1,28717.0,19,0.0,0.0,8296,1,Bonus Accumulators
198859.0,0,3,1,1,17855.0,14,500.0,1.0,8296,0,Frequent Flyers
91939.0,0,1,1,1,1244.0,8,0.0,0.0,8296,0,Inactive Base
88449.0,0,2,1,1,11402.0,18,783.75,2.5,8296,0,Frequent Flyers
54842.0,0,3,1,1,20792.0,15,0.0,0.0,8296,1,Bonus Accumulators
11189.0,0,1,2,1,9044.0,20,0.0,0.0,8296,1,Inactive Base
16999.0,0,1,1,1,140.0,1,0.0,0.0,8296,0,Inactive Base
114713.0,0,1,1,1,7142.0,18,0.0,0.0,8296,0,Inactive Base
1612.0,0,1,1,1,955.0,9,0.0,0.0,8296,0,Inactive Base
97763.0,0,1,1,1,2000.0,9,0.0,0.0,8296,0,Inactive Base
15129.0,0,1,1,1,0.0,0,0.0,0.0,8296,0,Inactive Base
15669.0,0,1,1,1,1205.0,4,0.0,0.0,8296,0,Inactive Base
26720.0,0,1,1,1,913.0,3,0.0,0.0,8296,0,Inactive Base
203211.125,0,2,1,1,5471.0,13,0.0,0.0,8296,0,Bonus Accumulators
56635.0,0,1,1,1,1024.0,8,359.0,2.0,8296,0,Frequent Flyers
127297.0,0,2,1,1,8510.0,12,0.0,0.0,8296,0,Bonus Accumulators
8927.0,0,1,1,1,0.0,0,0.0,0.0,8296,0,Inactive Base
203211.125,0,5,1,1,57651.875,32,783.75,2.5,8296,1,Frequent Flyers
145723.0,0,5,1,1,57651.875,16,0.0,0.0,8296,1,Bonus Accumulators
6458.0,0,1,1,1,0.0,0,0.0,0.0,8296,0,Inactive Base
203211.125,0,1,1,1,6000.0,3,0.0,0.0,8296,1,Bonus Accumulators
5581.0,0,1,1,1,0.0,0,0.0,0.0,8296,0,Inactive Base
10732.0,0,1,1,1,1296.0,6,0.0,0.0,8296,0,Inactive Base
203211.125,0,5,1,1,25395.0,38,783.75,2.5,8296,1,Frequent Flyers
68963.0,0,4,1,1,37723.0,15,0.0,0.0,8296,0,Bonus Accumulators
109640.0,0,4,1,1,57651.875,38,783.75,2.5,8296,1,Frequent Flyers
203211.125,0,5,1,1,57651.875,16,200.0,2.0,8296,1,Bonus Accumulators
58452.0,0,1,1,1,0.0,0,0.0,0.0,8296,0,Inactive Base
109087.0,0,2,1,1,10462.0,16,0.0,0.0,8296,1,Bonus Accumulators
68286.0,0,3,1,1,22831.0,13,0.0,0.0,8296,1,Bonus Accumulators
68464.0,0,1,1,1,240.0,3,0.0,0.0,8296,1,Inactive Base
131960.0,0,3,1,1,16081.0,8,0.0,0.0,8296,0,Bonus Accumulators
199956.0,0,1,1,1,0.0,0,0.0,0.0,8296,0,Inactive Base
203211.125,0,1,1,1,23866.0,26,783.75,2.5,8296,1,Frequent Flyers
23529.0,0,1,1,1,500.0,1,0.0,0.0,8296,0,Inactive Base
190295.0,0,4,1,1,3501.0,15,0.0,0.0,8296,0,Bonus Accumulators
21083.0,0,5,1,1,57651.875,16,783.75,2.0,8296,1,Frequent Flyers
117860.0,0,5,1,1,57651.875,15,0.0,0.0,8296,1,Bonus Accumulators
118844.0,0,4,1,1,28731.0,17,400.0,2.0,8289,1,Frequent Flyers
60493.0,0,1,1,1,9000.0,1,0.0,0.0,8289,0,Inactive Base
203211.125,0,5,1,1,57651.875,23,700.0,2.0,8289,1,Frequent Flyers
87692.0,0,1,1,1,2310.0,6,500.0,1.0,8289,0,Inactive Base
78028.0,0,4,1,1,36269.0,24,0.0,0.0,8289,0,Bonus Accumulators
203211.125,0,1,1,1,0.0,0,0.0,0.0,8289,1,Inactive Base
17575.0,0,1,1,1,0.0,0,0.0,0.0,8289,1,Inactive Base
50431.0,0,1,1,1,1000.0,1,0.0,0.0,8289,1,Inactive Base
153597.0,0,5,1,1,56567.0,18,0.0,0.0,8289,0,Bonus Accumulators
74579.0,0,1,1,1,4600.0,11,600.0,2.5,8289,1,Frequent Flyers
2494.0,0,1,1,1,0.0,0,0.0,0.0,8289,0,Inactive Base
96031.0,0,4,1,1,46588.0,21,0.0,0.0,8289,0,Bonus Accumulators
203211.125,0,4,1,1,57651.875,28,783.75,2.5,8289,1,Frequent Flyers
50052.0,0,4,1,1,49383.0,13,0.0,0.0,8289,1,Bonus Accumulators
13381.0,0,1,1,1,1000.0,8,0.0,0.0,8289,0,Inactive Base
25123.0,0,1,1,1,2030.0,6,0.0,0.0,8289,0,Inactive Base
132555.0,0,3,1,1,24775.0,31,350.0,1.0,8289,1,Bonus Accumulators
14528.0,0,1,1,1,6000.0,7,783.75,2.5,8289,0,Frequent Flyers
24038.0,0,2,1,1,6290.0,14,0.0,0.0,8289,0,Inactive Base
192104.0,0,3,1,1,39010.0,38,783.75,2.5,8289,1,Frequent Flyers
106773.0,0,1,1,1,12900.0,10,783.75,2.5,8289,1,Frequent Flyers
203211.125,0,3,1,1,22873.0,13,0.0,0.0,8289,1,Bonus Accumulators
14732.0,0,1,1,1,100.0,1,0.0,0.0,8289,0,Inactive Base
203211.125,0,3,1,1,23608.0,16,500.0,1.0,8289,0,Frequent Flyers
11431.0,0,1,1,1,1759.0,4,759.0,2.5,8289,0,Frequent Flyers
175461.0,0,4,1,1,40997.0,14,0.0,0.0,8289,1,Bonus Accumulators
52953.0,0,1,1,1,500.0,1,0.0,0.0,8289,0,Inactive Base
182291.0,0,3,1,1,24155.0,22,0.0,0.0,8289,0,Bonus Accumulators
198317.0,0,5,1,1,57651.875,16,0.0,0.0,8289,1,Bonus Accumulators
49053.0,0,1,1,1,6498.0,18,783.75,2.5,8289,0,Frequent Flyers
22772.0,0,1,1,1,0.0,0,0.0,0.0,8289,0,Inactive Base
34170.0,0,3,1,1,15476.0,20,150.0,1.0,8289,1,Bonus Accumulators
158483.0,0,2,1,1,9018.0,11,0.0,0.0,8289,0,Bonus Accumulators
43285.0,0,4,1,1,28613.0,14,0.0,0.0,8252,1,Bonus Accumulators
52980.0,0,3,1,1,17078.0,14,0.0,0.0,8237,0,Bonus Accumulators
74342.0,0,1,1,1,4389.0,12,0.0,0.0,8228,0,Inactive Base
139849.0,0,3,1,1,19946.0,15,0.0,0.0,8228,1,Bonus Accumulators
26080.0,0,2,1,1,9872.0,13,0.0,0.0,8228,1,Bonus Accumulators
29469.0,0,1,1,1,2522.0,4,0.0,0.0,8228,0,Inactive Base
189252.0,0,1,1,1,2991.0,15,0.0,0.0,8228,0,Bonus Accumulators
203211.125,0,5,1,1,57651.875,34,783.75,2.5,8228,1,Frequent Flyers
203211.125,0,5,1,1,57651.875,26,783.75,2.5,8228,1,Frequent Flyers
203211.125,0,5,1,1,57651.875,17,0.0,0.0,8228,1,Bonus Accumulators
83590.0,0,1,1,1,3708.0,22,0.0,0.0,8228,0,Inactive Base
82528.0,0,1,1,1,2100.0,5,600.0,2.5,8228,1,Frequent Flyers
5600.0,0,1,1,1,125.0,1,0.0,0.0,8228,0,Inactive Base
203211.125,0,1,1,1,4100.0,20,783.75,2.5,8228,1,Frequent Flyers
43954.0,0,5,1,1,57651.875,13,250.0,1.0,8228,1,Bonus Accumulators
52005.0,0,3,1,1,11870.0,15,100.0,1.0,8228,0,Bonus Accumulators
45494.0,0,1,1,1,5021.0,16,600.0,2.0,8228,0,Frequent Flyers
171509.0,0,3,1,1,40090.0,38,783.75,2.5,8151,1,Frequent Flyers
203211.125,0,1,1,1,3982.0,16,0.0,0.0,8145,0,Bonus Accumulators
153108.0,0,4,1,1,25802.0,14,500.0,1.0,8137,0,Bonus Accumulators
203211.125,0,4,1,1,33047.0,21,0.0,0.0,8146,1,Bonus Accumulators
80223.0,0,3,1,1,21248.0,26,783.75,2.5,8121,1,Frequent Flyers
38716.0,0,2,1,1,8253.0,21,0.0,0.0,8114,0,Bonus Accumulators
203211.125,0,3,1,1,23046.0,14,0.0,0.0,8107,0,Bonus Accumulators
10954.0,0,1,1,1,2500.0,1,0.0,0.0,8095,1,Inactive Base
97099.0,0,1,1,1,6325.0,21,783.75,2.5,8085,0,Frequent Flyers
62396.0,0,1,1,1,1250.0,3,0.0,0.0,8075,1,Inactive Base
40645.0,0,3,1,1,18348.0,13,0.0,0.0,8067,1,Bonus Accumulators
82655.0,0,5,1,1,57651.875,19,700.0,2.0,8057,1,Frequent Flyers
84035.0,0,1,1,1,4240.0,6,783.75,2.5,8114,1,Frequent Flyers
203211.125,0,1,1,1,3800.0,19,783.75,2.5,8023,1,Frequent Flyers
86345.0,0,3,1,1,13415.0,16,350.0,2.0,8009,0,Frequent Flyers
2701.0,0,1,1,1,5000.0,10,0.0,0.0,8002,1,Inactive Base
46874.0,0,1,1,1,9689.0,38,500.0,1.0,7990,0,Frequent Flyers
10879.0,0,5,1,1,57651.875,32,783.75,2.5,7981,1,Frequent Flyers
12742.0,0,1,1,1,0.0,0,0.0,0.0,7966,0,Inactive Base
122904.0,0,4,1,1,37380.0,21,783.75,2.5,7956,0,Frequent Flyers
10994.0,0,1,1,1,1250.0,3,0.0,0.0,8007,0,Inactive Base
2318.0,0,2,1,1,8747.0,14,0.0,0.0,7945,1,Bonus Accumulators
11070.0,0,1,1,1,0.0,0,0.0,0.0,7939,1,Inactive Base
21921.0,0,1,1,1,0.0,0,0.0,0.0,7939,0,Inactive Base
162521.0,0,5,1,1,57354.0,25,0.0,0.0,8105,1,Bonus Accumulators
203211.125,0,1,1,1,11137.0,34,783.75,2.5,8105,1,Frequent Flyers
86112.0,0,4,1,1,35528.0,22,0.0,0.0,8105,0,Bonus Accumulators
18328.0,0,1,1,1,0.0,0,0.0,0.0,6790,0,Inactive Base
203211.125,0,5,1,1,57651.875,19,550.0,2.0,6679,0,Frequent Flyers
11504.0,0,1,1,1,100.0,1,0.0,0.0,6675,0,Inactive Base
143200.0,0,5,1,1,57651.875,28,50.0,1.0,6667,1,Bonus Accumulators
160703.0,0,4,1,1,32560.0,12,0.0,0.0,6666,0,Bonus Accumulators
910.0,0,1,1,1,5172.0,13,0.0,0.0,6662,1,Inactive Base
94105.0,0,1,1,1,100.0,1,0.0,0.0,6676,0,Inactive Base
18422.0,0,1,1,1,3297.0,13,0.0,0.0,6653,0,Inactive Base
203211.125,0,5,1,1,57651.875,29,783.75,2.5,6652,1,Frequent Flyers
9800.0,0,1,1,1,10348.0,34,783.75,2.5,6651,1,Frequent Flyers
148318.0,0,4,1,1,51197.0,22,350.0,2.0,6648,1,Frequent Flyers
26149.0,0,1,1,1,5190.0,6,0.0,0.0,6646,0,Inactive Base
76933.0,0,4,1,1,28075.0,17,0.0,0.0,6646,0,Bonus Accumulators
203211.125,0,5,1,1,57651.875,16,0.0,0.0,6645,0,Bonus Accumulators
22878.0,0,1,1,1,9039.0,32,0.0,0.0,6641,1,Bonus Accumulators
66741.0,0,5,1,1,57651.875,30,783.75,2.5,6638,1,Frequent Flyers
134060.0,0,4,1,1,46606.0,13,0.0,0.0,6637,0,Bonus Accumulators
3305.0,0,1,1,1,31465.0,24,783.75,2.5,6633,1,Frequent Flyers
28930.0,0,1,1,1,8185.0,17,0.0,0.0,6630,0,Inactive Base
203211.125,0,1,1,1,4040.0,6,450.0,2.0,6627,0,Frequent Flyers
58951.0,0,4,1,1,47994.0,15,500.0,1.0,6625,0,Bonus Accumulators
25395.0,0,1,1,1,2000.0,1,0.0,0.0,6624,0,Inactive Base
109248.0,0,1,1,1,6828.0,11,0.0,0.0,6618,1,Inactive Base
43387.0,0,1,1,1,4942.0,13,0.0,0.0,6613,0,Inactive Base
52423.0,0,4,1,1,26926.0,13,0.0,0.0,6611,1,Bonus Accumulators
26858.0,0,4,1,1,34308.0,17,783.75,2.5,6606,1,Frequent Flyers
5410.0,0,4,1,1,45890.0,22,0.0,0.0,6603,1,Bonus Accumulators
18177.0,0,3,1,1,12040.0,12,0.0,0.0,6690,1,Bonus Accumulators
203211.125,0,1,1,1,2500.0,1,0.0,0.0,6598,1,Inactive Base
98472.0,0,5,1,1,57651.875,38,783.75,2.5,6621,1,Frequent Flyers
86520.0,0,5,1,1,57651.875,20,783.75,2.0,6592,1,Frequent Flyers
16648.0,0,1,1,1,625.0,4,0.0,0.0,6588,0,Inactive Base
203211.125,0,5,1,1,57651.875,38,783.75,2.5,6584,1,Frequent Flyers
31478.0,0,3,1,1,18885.0,18,0.0,0.0,6578,1,Bonus Accumulators
17445.0,0,1,1,1,4500.0,3,500.0,1.0,6576,1,Inactive Base
49052.0,0,4,1,1,46718.0,17,0.0,0.0,6575,1,Bonus Accumulators
21689.0,0,1,1,1,0.0,0,0.0,0.0,6570,0,Inactive Base
18302.0,0,1,1,1,2197.0,10,0.0,0.0,6569,0,Inactive Base
26220.0,0,1,1,1,2775.0,11,0.0,0.0,6647,0,Inactive Base
59552.0,0,1,1,1,7551.0,22,0.0,0.0,6473,1,Bonus Accumulators
34962.0,0,1,1,1,252.0,3,0.0,0.0,6208,0,Inactive Base
16153.0,0,1,1,1,180.0,1,0.0,0.0,6491,0,Inactive Base
28931.0,0,1,1,1,6500.0,4,500.0,1.0,6354,1,Inactive Base
202636.0,0,1,1,1,19000.0,5,0.0,0.0,6119,1,Bonus Accumulators
153962.0,0,5,1,1,57651.875,21,0.0,0.0,6567,1,Bonus Accumulators
63311.0,0,4,1,1,25048.0,14,0.0,0.0,6634,1,Bonus Accumulators
8561.0,0,1,1,1,2050.0,8,783.75,2.0,6675,1,Frequent Flyers
203211.125,0,3,1,1,29823.0,33,783.75,2.5,6561,1,Frequent Flyers
122700.0,0,3,1,1,18604.0,13,0.0,0.0,6556,0,Bonus Accumulators
81419.0,0,2,1,1,7769.0,12,350.0,1.0,6599,1,Frequent Flyers
13873.0,0,1,1,1,4833.0,20,0.0,0.0,6519,0,Inactive Base
148.0,0,1,1,1,190.0,2,0.0,0.0,6507,0,Inactive Base
178919.0,0,3,1,1,23387.0,17,0.0,0.0,6555,1,Bonus Accumulators
19702.0,0,1,1,1,3000.0,1,0.0,0.0,6554,1,Inactive Base
18820.0,0,1,1,1,0.0,0,0.0,0.0,6549,0,Inactive Base
203211.125,0,1,1,1,500.0,1,0.0,0.0,6549,1,Inactive Base
28077.0,0,1,1,1,735.0,6,500.0,1.0,6575,0,Inactive Base
4528.0,0,1,1,1,290.0,1,0.0,0.0,6565,0,Inactive Base
40418.0,0,3,1,1,12678.0,12,0.0,0.0,6541,1,Bonus Accumulators
203211.125,0,2,2,1,22485.0,25,213.0,1.0,6539,1,Bonus Accumulators
176849.0,0,1,1,1,7700.0,11,783.75,2.5,6539,1,Frequent Flyers
71235.0,0,4,1,1,41004.0,14,0.0,0.0,6535,0,Bonus Accumulators
76446.0,0,5,1,1,57651.875,17,0.0,0.0,6550,1,Bonus Accumulators
148915.0,0,3,1,1,23522.0,16,650.0,2.0,6532,1,Frequent Flyers
65034.0,0,3,1,1,14331.0,16,783.75,2.5,6541,0,Frequent Flyers
35738.0,0,4,1,1,41264.0,16,0.0,0.0,6526,1,Bonus Accumulators
313.0,0,1,1,1,1600.0,1,0.0,0.0,6525,0,Inactive Base
55703.0,0,1,1,1,0.0,0,0.0,0.0,6520,0,Inactive Base
11613.0,0,1,1,1,2000.0,1,0.0,0.0,6519,1,Inactive Base
65672.0,0,4,1,1,29089.0,13,0.0,0.0,6529,0,Bonus Accumulators
84785.0,0,1,1,1,4570.0,14,0.0,0.0,6514,0,Inactive Base
30592.0,0,1,1,1,2602.0,7,0.0,0.0,6512,0,Inactive Base
99293.0,0,5,1,1,57651.875,23,783.75,2.0,6508,1,Frequent Flyers
51830.0,0,1,1,1,0.0,0,0.0,0.0,6507,0,Inactive Base
20126.0,0,5,1,1,57651.875,28,783.75,2.5,6506,1,Frequent Flyers
3294.0,0,1,1,1,1330.0,2,0.0,0.0,6498,0,Inactive Base
11143.0,0,1,1,1,2800.0,6,783.75,2.5,6529,1,Frequent Flyers
8250.0,0,1,1,1,250.0,2,0.0,0.0,6486,0,Inactive Base
117670.0,0,5,1,1,53043.0,19,550.0,1.0,6505,0,Bonus Accumulators
49454.0,0,2,1,1,9548.0,22,250.0,1.0,6501,0,Bonus Accumulators
58421.0,0,1,1,1,1000.0,1,0.0,0.0,6532,0,Inactive Base
33443.0,0,1,1,1,0.0,0,0.0,0.0,6476,0,Inactive Base
13886.0,0,1,1,1,0.0,0,0.0,0.0,6465,0,Inactive Base
15349.0,0,1,1,1,250.0,2,0.0,0.0,6457,0,Inactive Base
78712.0,0,1,1,1,0.0,0,0.0,0.0,6433,0,Inactive Base
89742.0,0,4,1,1,39073.0,13,0.0,0.0,6498,0,Bonus Accumulators
31311.0,0,1,1,1,3961.0,10,0.0,0.0,6494,0,Inactive Base
133445.0,0,1,1,1,3375.0,13,0.0,0.0,6492,1,Bonus Accumulators
136161.0,0,1,1,1,6032.0,15,0.0,0.0,6463,0,Inactive Base
9998.0,0,1,1,1,0.0,0,0.0,0.0,6448,0,Inactive Base
37904.0,0,3,1,1,19052.0,17,0.0,0.0,6487,1,Bonus Accumulators
41243.0,0,4,1,1,27971.0,7,300.0,1.0,6483,0,Bonus Accumulators
54011.0,0,3,1,1,38380.0,20,783.75,2.5,6487,1,Frequent Flyers
5351.0,0,1,1,1,100.0,1,0.0,0.0,6450,0,Inactive Base
23334.0,0,1,1,1,0.0,0,0.0,0.0,6441,0,Inactive Base
11255.0,0,1,1,1,0.0,0,0.0,0.0,6428,0,Inactive Base
48127.0,0,4,1,1,41447.0,28,0.0,0.0,6421,1,Bonus Accumulators
203211.125,0,5,1,1,57264.0,12,0.0,0.0,6484,1,Bonus Accumulators
158895.0,0,4,1,1,41954.0,15,0.0,0.0,6525,0,Bonus Accumulators
34540.0,0,4,1,1,27882.0,13,0.0,0.0,6494,0,Bonus Accumulators
117623.0,0,5,1,1,57651.875,26,783.75,2.5,6477,1,Frequent Flyers
126409.0,0,4,1,1,28460.0,13,0.0,0.0,6478,0,Bonus Accumulators
112843.0,0,3,1,1,16137.0,14,0.0,0.0,6472,1,Bonus Accumulators
117240.0,0,1,1,1,1200.0,3,700.0,2.0,6471,1,Frequent Flyers
7216.0,0,3,1,1,21419.0,18,0.0,0.0,6470,1,Bonus Accumulators
26412.0,0,1,1,1,5086.0,2,0.0,0.0,6552,0,Inactive Base
203211.125,0,4,1,1,35098.0,16,783.75,2.5,6465,0,Frequent Flyers
1846.0,0,1,1,1,450.0,1,0.0,0.0,6471,0,Inactive Base
45830.0,0,2,1,1,23404.0,10,0.0,0.0,6459,0,Inactive Base
179042.0,0,1,1,1,25078.0,38,783.75,2.5,6456,1,Frequent Flyers
41487.0,0,1,1,1,10885.0,7,0.0,0.0,6451,1,Inactive Base
39601.0,0,1,1,1,3733.0,9,0.0,0.0,6450,1,Inactive Base
46142.0,0,3,1,1,14445.0,13,0.0,0.0,6452,1,Bonus Accumulators
110277.0,0,4,1,1,37110.0,18,783.75,2.5,6445,1,Frequent Flyers
122928.0,0,3,1,1,12211.0,14,0.0,0.0,6443,0,Bonus Accumulators
146599.0,0,3,1,1,16463.0,16,783.75,2.0,6444,1,Frequent Flyers
203211.125,0,4,1,1,52908.0,16,0.0,0.0,6444,0,Bonus Accumulators
54125.0,0,4,1,1,48874.0,17,450.0,2.5,6463,1,Frequent Flyers
29861.0,0,4,1,1,28190.0,15,0.0,0.0,6407,1,Bonus Accumulators
126148.0,0,2,1,1,6273.0,8,0.0,0.0,6435,0,Inactive Base
62080.0,0,2,1,1,19113.0,32,783.75,2.5,6434,1,Frequent Flyers
175131.0,0,5,1,1,53495.0,15,0.0,0.0,6431,1,Bonus Accumulators
203211.125,0,5,1,1,57651.875,23,783.75,2.5,6429,1,Frequent Flyers
105547.0,0,3,1,1,24973.0,26,500.0,1.0,6415,0,Bonus Accumulators
67615.0,0,3,1,1,14168.0,13,0.0,0.0,6413,0,Bonus Accumulators
33554.0,0,4,1,1,27410.0,16,350.0,1.0,6428,1,Bonus Accumulators
163083.0,0,1,1,1,3825.0,9,450.0,2.5,6428,0,Frequent Flyers
203211.125,0,4,1,1,26117.0,15,50.0,1.0,6427,1,Bonus Accumulators
203211.125,0,5,1,1,57651.875,38,783.75,2.5,6423,1,Frequent Flyers
18111.0,0,1,1,1,4625.0,26,0.0,0.0,6463,0,Inactive Base
41526.0,0,1,1,1,0.0,0,0.0,0.0,6406,0,Inactive Base
38021.0,0,1,1,1,5538.0,9,0.0,0.0,6407,0,Inactive Base
17500.0,0,1,1,1,0.0,0,0.0,0.0,6400,0,Inactive Base
5906.0,0,1,1,1,280.0,1,0.0,0.0,6395,0,Inactive Base
70133.0,0,2,1,1,7396.0,16,0.0,0.0,6392,0,Inactive Base
32010.0,0,1,1,1,12315.0,6,650.0,2.0,6421,1,Frequent Flyers
82605.0,0,3,1,1,23049.0,15,0.0,0.0,6417,0,Bonus Accumulators
77285.0,0,5,1,1,57651.875,32,0.0,0.0,6417,1,Bonus Accumulators
15219.0,0,1,1,1,0.0,0,0.0,0.0,6427,1,Inactive Base
54889.0,0,2,1,1,13150.0,4,0.0,0.0,6438,0,Inactive Base
8910.0,0,1,1,1,150.0,1,150.0,1.0,6413,0,Inactive Base
49891.0,0,1,1,1,500.0,1,500.0,1.0,6392,0,Inactive Base
10484.0,0,1,1,1,0.0,0,0.0,0.0,6375,0,Inactive Base
15496.0,0,1,1,1,0.0,0,0.0,0.0,6324,0,Inactive Base
16714.0,0,1,1,1,0.0,0,0.0,0.0,6214,0,Inactive Base
25835.0,0,3,1,1,15153.0,15,0.0,0.0,6142,1,Bonus Accumulators
3487.0,0,1,1,1,710.0,1,0.0,0.0,6059,0,Inactive Base
203211.125,0,1,1,1,12000.0,6,0.0,0.0,6408,1,Bonus Accumulators
155962.0,0,3,1,1,16510.0,16,50.0,1.0,6406,1,Bonus Accumulators
160572.0,0,1,1,1,8163.0,18,500.0,1.0,6403,1,Frequent Flyers
203211.125,0,1,1,1,5900.0,4,400.0,1.0,6420,1,Frequent Flyers
48410.0,0,4,1,1,37869.0,16,500.0,1.0,6395,1,Bonus Accumulators
33269.0,0,1,1,1,4675.0,10,200.0,1.0,6396,0,Inactive Base
25685.0,0,1,1,1,185.0,3,0.0,0.0,6382,0,Inactive Base
50500.0,0,1,1,1,4765.0,14,0.0,0.0,6380,0,Inactive Base
97486.0,0,3,1,1,22707.0,15,0.0,0.0,6387,0,Bonus Accumulators
203211.125,0,1,1,1,12000.0,8,783.75,2.5,6378,1,Frequent Flyers
11821.0,0,1,1,1,10697.0,10,0.0,0.0,6387,1,Inactive Base
37039.0,0,4,1,1,29976.0,18,0.0,0.0,6375,0,Bonus Accumulators
28306.0,0,1,1,1,233.0,3,0.0,0.0,6371,0,Inactive Base
109532.0,0,5,1,1,57651.875,38,783.75,2.5,6372,1,Frequent Flyers
91974.0,0,3,1,1,19223.0,18,500.0,1.0,6372,1,Frequent Flyers
65823.0,0,4,1,1,28208.0,19,300.0,2.5,6373,1,Frequent Flyers
104824.0,0,3,1,1,14582.0,15,0.0,0.0,6366,0,Bonus Accumulators
16061.0,0,1,1,1,2750.0,11,0.0,0.0,6366,0,Inactive Base
55237.0,0,2,1,1,5547.0,14,0.0,0.0,6358,0,Inactive Base
